ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11011736,JA341471,7/9/2017 22:07,060XX S THROOP ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,713,7,16,67,15,1168693,1864674,2017,7/16/2017 15:51,41.7841878,-87.657049,"(41.784187795, -87.657048995)"
11011719,JA341522,7/9/2017 22:57,043XX S LA SALLE ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,215,2,3,37,04B,1176127,1876478,2017,7/16/2017 15:51,41.81641543,-87.62943881,"(41.81641543, -87.629438806)"
11011711,JA341451,7/9/2017 21:58,034XX W 12TH PL,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1021,10,24,29,08A,1153604,1894076,2017,7/16/2017 15:51,41.86518308,-87.7115914,"(41.865183075, -87.711591397)"
11011703,JA340534,7/9/2017 4:30,0000X W ILLINOIS ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1831,18,42,8,08B,1175702,1903591,2017,7/16/2017 15:51,41.89082499,-87.63018336,"(41.890824988, -87.630183362)"
11011701,JA341532,7/9/2017 23:12,017XX W WRIGHTWOOD AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1931,19,32,7,3,1164451,1917319,2017,7/16/2017 15:51,41.92874112,-87.67111317,"(41.928741121, -87.671113171)"
11011695,JA341599,7/9/2017 15:00,046XX N KOSTNER AVE,820,THEFT,$500 AND UNDER,ALLEY,FALSE,FALSE,1722,17,45,16,6,1146005,1930434,2017,7/16/2017 15:51,41.96510073,-87.73856218,"(41.965100734, -87.738562175)"
11011694,JA341476,7/9/2017 22:21,027XX W 66TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,831,8,15,66,04B,1159036,1860754,2017,7/16/2017 15:51,41.77363373,-87.69256255,"(41.773633731, -87.692562547)"
11011683,JA341567,7/9/2017 22:30,054XX W GLADYS AVE,3960,INTIMIDATION,INTIMIDATION,STREET,FALSE,FALSE,1522,15,29,25,26,1140314,1897811,2017,7/16/2017 15:51,41.87568617,-87.7602884,"(41.875686171, -87.760288404)"
11011681,JA340518,7/9/2017 4:30,026XX W LAWRENCE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1911,19,47,4,08B,1157971,1931783,2017,7/16/2017 15:51,41.9685661,-87.69452891,"(41.968566101, -87.69452891)"
11011679,JA341520,7/9/2017 22:54,043XX N BROADWAY,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1915,19,46,3,08B,1168951,1928870,2017,7/16/2017 15:51,41.96034099,-87.65424096,"(41.960340988, -87.654240958)"
11011672,JA341592,7/9/2017 23:33,082XX S COTTAGE GROVE AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,TRUE,FALSE,631,6,8,44,24,1182992,1850539,2017,7/16/2017 15:51,41.74507938,-87.60506256,"(41.745079376, -87.605062559)"
11011671,JA341588,7/9/2017 13:10,111XX S MARSHFIELD AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,2234,22,34,75,08B,1167880,1830959,2017,7/16/2017 15:51,41.69168648,-87.66099547,"(41.691686476, -87.660995465)"
11011669,JA341554,7/9/2017 23:30,082XX S DREXEL AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,631,6,8,44,6,1183668,1850576,2017,7/16/2017 15:51,41.74516518,-87.60258447,"(41.745165182, -87.602584465)"
11011666,JA341485,7/9/2017 22:36,066XX S LOWE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,723,7,6,68,04B,1173181,1860885,2017,7/16/2017 15:51,41.77369231,-87.6407062,"(41.773692305, -87.640706195)"
11011665,JA341540,7/9/2017 23:22,020XX W BIRCHWOOD AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,2424,24,49,1,3,1161580,1949798,2017,7/16/2017 15:51,42.01792526,-87.68075398,"(42.017925256, -87.680753984)"
11011658,JA341551,7/9/2017 22:30,015XX S ST LOUIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1021,10,24,29,08B,1153289,1892158,2017,7/16/2017 15:51,41.85992612,-87.71279867,"(41.859926121, -87.71279867)"
11011654,JA341505,7/9/2017 22:40,003XX W 108TH PL,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,TRUE,513,5,34,49,04B,1176001,1832976,2017,7/16/2017 15:51,41.69704364,-87.63120337,"(41.697043635, -87.631203366)"
11011652,JA341605,7/9/2017 23:15,014XX W WEBSTER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1811,18,32,7,6,1165981,1914731,2017,7/16/2017 15:51,41.92160694,-87.66556501,"(41.921606937, -87.665565006)"
11011650,JA341541,7/9/2017 22:20,010XX W 54TH ST,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,934,9,16,61,04B,1170467,1869011,2017,7/16/2017 15:51,41.79605054,-87.65041853,"(41.796050543, -87.650418528)"
11011647,JA341509,7/9/2017 22:45,007XX E 65TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,312,3,20,42,3,1182150,1862071,2017,7/16/2017 15:51,41.77674388,-87.60779136,"(41.776743881, -87.607791356)"
11011645,JA341550,7/9/2017 23:00,023XX N SPAULDING AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1413,14,35,22,18,1153762,1915355,2017,7/16/2017 15:51,41.92357157,-87.71044426,"(41.923571566, -87.710444263)"
11011644,JA341512,7/9/2017 22:18,029XX N LINDER AVE,460,BATTERY,SIMPLE,SIDEWALK,TRUE,TRUE,2514,25,31,19,08B,1139198,1918924,2017,7/16/2017 15:51,41.93364312,-87.76387139,"(41.933643115, -87.763871392)"
11011642,JA341544,7/9/2017 23:20,007XX N CHRISTIANA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,FALSE,FALSE,1121,11,27,23,04A,1153912,1904667,2017,7/16/2017 15:51,41.89423975,-87.71017841,"(41.894239748, -87.710178413)"
11011641,JA341466,7/9/2017 15:20,036XX W CERMAK RD,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1013,10,22,30,08B,1152262,1889132,2017,7/16/2017 15:51,41.85164273,-87.71664831,"(41.851642726, -87.716648306)"
11011637,JA341536,7/9/2017 22:28,009XX W 54TH ST,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,STREET,FALSE,FALSE,934,9,20,61,04A,1170868,1868992,2017,7/16/2017 15:51,41.79598965,-87.64894859,"(41.795989654, -87.648948594)"
11011632,JA341581,7/9/2017 8:00,007XX S STATE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,123,1,2,32,7,1176470,1897063,2017,7/16/2017 15:51,41.87289448,-87.62756008,"(41.872894484, -87.627560076)"
11011629,JA341463,7/9/2017 22:00,060XX N AVONDALE AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,STREET,TRUE,FALSE,1612,16,41,10,08B,1129677,1939776,2017,7/16/2017 15:51,41.99103143,-87.79838285,"(41.991031432, -87.798382854)"
11011627,JA341563,7/9/2017 23:45,017XX W SUPERIOR ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1215,12,1,24,3,1164677,1905062,2017,7/16/2017 15:51,41.89510231,-87.6706307,"(41.895102305, -87.670630703)"
11011625,JA341487,7/9/2017 22:30,070XX S INDIANA AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,322,3,6,69,04B,1178812,1858349,2017,7/16/2017 15:51,41.76660695,-87.62014138,"(41.766606953, -87.620141375)"
11011617,JA341479,7/9/2017 10:30,063XX S KEELER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,813,8,13,65,04A,1149464,1862123,2017,7/16/2017 15:51,41.77758084,-87.7276165,"(41.777580838, -87.727616498)"
11011616,JA341506,7/9/2017 22:46,016XX N PULASKI RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,FALSE,2535,25,30,23,08B,1149468,1910516,2017,7/16/2017 15:51,41.9103774,-87.72634798,"(41.910377403, -87.726347978)"
11011615,JA341547,7/9/2017 10:00,065XX N WASHTENAW AVE,553,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,STREET,TRUE,FALSE,2412,24,50,2,04A,1157141,1943222,2017,7/16/2017 15:51,41.99997219,-87.69726843,"(41.99997219, -87.697268434)"
11011613,JA341320,7/9/2017 19:15,067XX S JEFFERY BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,332,3,5,43,08B,1190703,1860780,2017,7/16/2017 15:51,41.77299898,-87.57647854,"(41.772998982, -87.576478539)"
11011611,JA341468,7/9/2017 21:38,083XX S MARSHFIELD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,614,6,18,71,15,1166794,1849402,2017,7/16/2017 15:51,41.74232015,-87.66444687,"(41.742320151, -87.664446872)"
11011608,JA341558,7/9/2017 22:30,070XX S RACINE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,FALSE,FALSE,734,7,17,67,15,1169535,1858165,2017,7/16/2017 15:51,41.76630809,-87.65415037,"(41.766308085, -87.654150373)"
11011600,JA341415,7/9/2017 21:04,062XX S FRANCISCO AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,823,8,15,66,04B,1158121,1863061,2017,7/16/2017 15:51,41.77998313,-87.69585407,"(41.779983133, -87.695854073)"
11011598,JA341538,7/9/2017 21:45,052XX S WINCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,932,9,16,61,14,1164241,1869939,2017,7/16/2017 15:51,41.79873055,-87.67322356,"(41.798730547, -87.673223559)"
11011595,JA341370,7/9/2017 20:10,073XX S RACINE AVE,1120,DECEPTIVE PRACTICE,FORGERY,STREET,TRUE,FALSE,733,7,17,68,10,1169588,1856265,2017,7/16/2017 15:51,41.76109309,-87.65401111,"(41.761093092, -87.654011108)"
11011587,JA341461,7/9/2017 0:00,019XX N RIDGEWAY AVE,330,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,FALSE,2535,25,26,22,3,1151073,1912488,2017,7/16/2017 15:51,41.91575744,-87.72040001,"(41.915757435, -87.720400009)"
11011586,JA340766,7/9/2017 11:31,027XX N LECLAIRE AVE,550,ASSAULT,AGGRAVATED PO: HANDGUN,SIDEWALK,FALSE,FALSE,2521,25,31,19,04A,1141908,1917913,2017,7/16/2017 15:51,41.930819,-87.75393725,"(41.930819003, -87.753937247)"
11011585,JA341494,7/9/2017 22:16,008XX E 88TH PL,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,632,6,8,44,18,1183360,1846478,2017,7/16/2017 15:51,41.73392699,-87.6038403,"(41.73392699, -87.603840298)"
11011584,JA340522,7/9/2017 4:40,020XX W PIERCE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1424,14,1,24,3,1162619,1910242,2017,7/16/2017 15:51,41.90935999,-87.67804387,"(41.909359986, -87.678043868)"
11011583,JA341450,7/9/2017 21:39,055XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1522,15,29,25,14,1139630,1898124,2017,7/16/2017 15:51,41.87655759,-87.7627922,"(41.876557588, -87.762792196)"
11011581,JA341430,7/9/2017 21:40,064XX S HONORE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,726,7,15,67,08B,1165122,1861880,2017,7/16/2017 15:51,41.77659703,-87.67022068,"(41.776597025, -87.670220675)"
11011577,JA341418,7/9/2017 21:00,001XX N LOTUS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1523,15,28,25,7,1139924,1900640,2017,7/16/2017 15:51,41.88345645,-87.76165117,"(41.883456449, -87.761651171)"
11011576,JA341481,7/9/2017 21:49,051XX S TALMAN AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,ALLEY,TRUE,FALSE,923,9,14,63,26,1159576,1870454,2017,7/16/2017 15:51,41.80024081,-87.69031708,"(41.800240806, -87.690317079)"
11011575,JA341483,7/9/2017 20:45,0000X E 75TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,623,6,6,69,6,1178240,1855309,2017,7/16/2017 15:51,41.75827785,-87.62233006,"(41.758277853, -87.62233006)"
11011571,JA341497,7/9/2017 21:23,060XX S THROOP ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,ALLEY,FALSE,FALSE,713,7,16,67,15,1168694,1864667,2017,7/16/2017 15:51,41.78416857,-87.65704553,"(41.784168565, -87.65704553)"
11011532,JA341393,7/9/2017 17:00,043XX S WOOD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,924,9,12,61,7,1165074,1875910,2017,7/16/2017 15:51,41.81509807,-87.66999976,"(41.815098073, -87.66999976)"
11011526,JA341417,7/9/2017 20:40,063XX S ARTESIAN AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,TRUE,FALSE,825,8,15,66,18,1161126,1862647,2017,7/16/2017 15:51,41.7787854,-87.68484869,"(41.778785401, -87.684848686)"
11011525,JA341383,7/9/2017 8:30,024XX W DEVON AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,2412,24,50,2,3,1158906,1942412,2017,7/16/2017 15:51,41.99771336,-87.69079776,"(41.997713359, -87.690797763)"
11011519,JA341367,7/9/2017 19:10,049XX W HUBBARD ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1532,15,28,25,18,1143379,1902559,2017,7/16/2017 15:51,41.88865856,-87.748916,"(41.888658557, -87.748916002)"
11011515,JA341400,7/9/2017 21:20,005XX S PULASKI RD,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1132,11,24,26,18,1149813,1897215,2017,7/16/2017 15:51,41.87387135,-87.72542676,"(41.873871354, -87.725426759)"
11011513,JA341296,7/9/2017 18:50,018XX W CHICAGO AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,1212,12,1,24,04B,1163960,1905374,2017,7/16/2017 15:51,41.89597362,-87.67325524,"(41.895973623, -87.673255236)"
11011511,JA341241,7/9/2017 18:00,024XX W JACKSON BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,1125,11,2,28,6,1160233,1898629,2017,7/16/2017 15:51,41.87754262,-87.68713028,"(41.877542619, -87.687130277)"
11011507,JA341398,7/9/2017 19:42,075XX S PARNELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,621,6,17,69,18,1173853,1854886,2017,7/16/2017 15:51,41.75721546,-87.63842046,"(41.757215461, -87.638420461)"
11011499,JA341318,7/9/2017 19:32,009XX W WRIGHTWOOD AVE,5093,NON-CRIMINAL,LOST PASSPORT,STREET,FALSE,FALSE,1935,19,43,7,26,1169381,1917459,2017,7/16/2017 15:51,41.92901938,-87.65299306,"(41.929019375, -87.652993063)"
11011497,JA341270,7/9/2017 18:43,036XX W FULLERTON AVE,460,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,2525,25,35,22,08B,1151858,1915715,2017,7/16/2017 15:51,41.92459718,-87.71743081,"(41.924597175, -87.717430811)"
11011496,JA341343,7/9/2017 19:30,054XX W GLADYS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1522,15,29,25,08B,1140280,1897810,2017,7/16/2017 15:51,41.87568405,-87.76041327,"(41.87568405, -87.760413266)"
11011483,JA341359,7/9/2017 20:07,061XX S TROY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,823,8,15,66,18,1156438,1863765,2017,7/16/2017 15:51,41.78194908,-87.7020053,"(41.781949084, -87.702005299)"
11011476,JA341240,7/9/2017 17:15,051XX W AINSLIE ST,320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,1623,16,45,11,3,1141142,1932094,2017,7/16/2017 15:51,41.96974715,-87.75640138,"(41.969747154, -87.756401378)"
11011474,JA341266,7/9/2017 17:30,052XX W BELMONT AVE,560,ASSAULT,SIMPLE,ALLEY,TRUE,FALSE,1634,16,30,15,08A,1140824,1920772,2017,7/16/2017 15:51,41.93868442,-87.75785025,"(41.93868442, -87.757850249)"
11011467,JA341330,7/9/2017 19:45,032XX N LECLAIRE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1634,16,38,15,08B,1141791,1921275,2017,7/16/2017 15:51,41.94004683,-87.75428376,"(41.940046833, -87.754283756)"
11011463,JA341366,7/9/2017 16:30,006XX N MONTICELLO AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1122,11,27,23,08A,1151936,1904086,2017,7/16/2017 15:51,41.89268458,-87.71745101,"(41.892684578, -87.717451012)"
11011462,JA341215,7/9/2017 17:29,081XX S AVALON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,411,4,8,45,04A,1185960,1851214,2017,7/16/2017 15:51,41.7468622,-87.59416623,"(41.746862199, -87.594166231)"
11011457,JA341291,7/9/2017 17:25,080XX S WOODLAWN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,411,4,8,45,14,1185611,1851871,2017,7/16/2017 15:51,41.74867329,-87.5954244,"(41.748673293, -87.595424395)"
11011453,JA341117,7/9/2017 16:30,022XX S MILLARD AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1013,10,22,30,04B,1152393,1888677,2017,7/16/2017 15:51,41.85039157,-87.7161795,"(41.850391568, -87.716179502)"
11011451,JA341324,7/9/2017 19:23,044XX S PRAIRIE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,215,2,3,38,16,1178780,1875738,2017,7/16/2017 15:51,41.81432476,-87.61972963,"(41.814324761, -87.619729627)"
11011448,JA341351,7/9/2017 20:00,025XX W GLENLAKE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2413,24,50,2,08B,1158469,1940417,2017,7/16/2017 15:51,41.99224799,-87.69246025,"(41.992247988, -87.692460253)"
11011446,JA341176,7/9/2017 15:05,0000X E WASHINGTON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,111,1,42,32,3,1176939,1900830,2017,7/16/2017 15:51,41.88322075,-87.62572415,"(41.883220752, -87.625724151)"
11011421,JA341231,7/9/2017 18:15,041XX W MONROE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1115,11,28,26,08B,1148708,1899337,2017,7/16/2017 15:51,41.87971577,-87.72942901,"(41.879715769, -87.72942901)"
11011420,JA341235,7/9/2017 12:00,006XX W WASHINGTON BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,121,1,27,28,6,1171715,1900766,2017,7/16/2017 15:51,41.88316173,-87.64490871,"(41.883161729, -87.644908705)"
11011414,JA341265,7/9/2017 18:30,107XX S AVENUE F,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,432,4,10,52,6,1203506,1834367,2017,7/16/2017 15:51,41.70020124,-87.53045043,"(41.700201242, -87.530450426)"
11011407,JA341236,7/9/2017 18:13,065XX S HALSTED ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,TRUE,723,7,20,68,3,1172092,1861573,2017,7/16/2017 15:51,41.77560426,-87.64467803,"(41.775604256, -87.64467803)"
11011402,JA341249,7/9/2017 18:00,029XX N NEWCASTLE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,2511,25,36,18,08B,1130248,1918684,2017,7/16/2017 15:51,41.93314295,-87.79676835,"(41.933142945, -87.796768346)"
11011401,JA341255,7/9/2017 1:00,062XX S STONY ISLAND AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,314,3,5,42,6,1187940,1864073,2017,7/16/2017 15:51,41.78210152,-87.586502,"(41.78210152, -87.586502002)"
11011400,JA341288,7/9/2017 19:05,024XX W MADISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,FALSE,1222,12,2,28,11,1160159,1899944,2017,7/16/2017 15:51,41.88115263,-87.68736565,"(41.881152628, -87.687365645)"
11011396,JA341285,7/9/2017 18:15,022XX W BERWYN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2012,20,40,4,14,1160618,1935159,2017,7/16/2017 15:51,41.97777543,-87.68470201,"(41.977775427, -87.684702009)"
11014020,JA343936,7/9/2017 22:00,030XX S PRINCETON AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,914,9,11,34,6,1174781,1884769,2017,7/16/2017 15:51,41.8391968,-87.63412868,"(41.839196798, -87.634128682)"
11013750,JA343458,7/9/2017 1:30,033XX S STATE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,211,2,3,35,6,1176824,1882968,2017,7/16/2017 15:51,41.83420883,-87.62668626,"(41.834208833, -87.626686261)"
11013676,JA343496,7/9/2017 22:00,039XX N RICHMOND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1733,17,33,16,14,1156015,1926068,2017,7/16/2017 15:51,41.95292359,-87.70187592,"(41.952923591, -87.701875916)"
11013674,JA343368,7/9/2017 20:00,049XX W JACKSON BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1533,15,28,25,7,1143440,1898215,2017,7/16/2017 15:51,41.87673695,-87.74880064,"(41.876736953, -87.748800643)"
11013616,JA343387,7/9/2017 21:00,016XX S ST LOUIS AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1021,10,24,29,3,1153304,1891654,2017,7/16/2017 15:51,41.85854279,-87.71275698,"(41.858542789, -87.71275698)"
11013520,JA343279,7/9/2017 0:01,110XX S HOYNE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2212,22,19,75,6,1164245,1831670,2017,7/16/2017 15:51,41.69371467,-87.67428378,"(41.693714671, -87.674283781)"
11012935,JA342897,7/9/2017 22:30,020XX N WOLCOTT AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,TRUE,FALSE,1432,14,32,22,04A,1163366,1913605,2017,7/16/2017 15:51,41.9185726,-87.67520493,"(41.918572595, -87.675204925)"
11012890,JA342770,7/9/2017 18:00,052XX W VAN BUREN ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1522,15,29,25,6,1141455,1897508,2017,7/16/2017 15:51,41.87483372,-87.7561065,"(41.87483372, -87.7561065)"
11012856,JA342718,7/9/2017 16:30,107XX S VINCENNES AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2212,22,19,75,7,1168427,1833613,2017,7/16/2017 15:51,41.69895775,-87.65891675,"(41.698957753, -87.658916746)"
11012824,JA342764,7/9/2017 16:15,107XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2212,22,19,75,14,1168427,1833613,2017,7/16/2017 15:51,41.69895775,-87.65891675,"(41.698957753, -87.658916746)"
11011392,JA341261,7/9/2017 18:24,0000X S LEAMINGTON AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,1533,15,28,25,18,1142140,1899429,2017,7/16/2017 15:51,41.88009252,-87.75354379,"(41.880092518, -87.753543788)"
11011374,JA341252,7/9/2017 17:55,107XX S STATE ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,513,5,34,49,26,1178153,1833818,2017,7/16/2017 15:51,41.69930579,-87.62329861,"(41.699305792, -87.623298605)"
11011371,JA341243,7/9/2017 17:45,034XX N ALBANY AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1733,17,33,21,08B,1155102,1922979,2017,7/16/2017 15:51,41.94446558,-87.70531538,"(41.944465577, -87.705315375)"
11011368,JA341082,7/9/2017 0:01,049XX W MELROSE ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,1634,16,30,15,7,1142840,1921153,2017,7/16/2017 15:51,41.93969254,-87.75043135,"(41.939692544, -87.750431347)"
11011364,JA341145,7/9/2017 15:00,073XX S EBERHART AVE,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,FALSE,FALSE,323,3,6,69,3,1180845,1856545,2017,7/16/2017 15:51,41.76161009,-87.61274511,"(41.76161009, -87.612745111)"
11011363,JA341122,7/9/2017 16:00,062XX S DORCHESTER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,314,3,20,42,6,1186607,1864083,2017,7/16/2017 15:51,41.78216063,-87.59138875,"(41.782160628, -87.591388746)"
11011352,JA341263,7/9/2017 18:35,026XX E 79TH ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,421,4,7,43,26,1195477,1853107,2017,7/16/2017 15:51,41.7518271,-87.55923174,"(41.751827103, -87.559231739)"
11011342,JA341223,7/9/2017 17:51,091XX S LOOMIS ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,2222,22,21,73,08B,1168599,1844167,2017,7/16/2017 15:51,41.72791587,-87.65798386,"(41.727915865, -87.657983856)"
11011339,JA341175,7/9/2017 16:41,040XX W MADISON ST,2021,NARCOTICS,POSS: BARBITUATES,SIDEWALK,TRUE,FALSE,1115,11,28,26,18,1149555,1899708,2017,7/16/2017 15:51,41.88071744,-87.72630928,"(41.880717437, -87.726309284)"
11011338,JA340948,7/9/2017 3:45,020XX N HALSTED ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1812,18,43,7,3,1170624,1913751,2017,7/16/2017 15:51,41.91881729,-87.64853428,"(41.918817288, -87.648534275)"
11011333,JA341184,7/9/2017 15:51,002XX E 35TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,211,2,3,35,6,1178258,1881833,2017,7/16/2017 15:51,41.83106181,-87.62145913,"(41.831061814, -87.621459125)"
11011329,JA341169,7/9/2017 17:15,009XX W CULLERTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1235,12,25,31,14,1170653,1890607,2017,7/16/2017 15:51,41.85530798,-87.64910575,"(41.855307984, -87.649105748)"
11011320,JA341245,7/9/2017 15:00,020XX W SCHILLER ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,1,24,6,1162614,1909429,2017,7/16/2017 15:51,41.90712916,-87.67808505,"(41.90712916, -87.678085051)"
